GEO_ID,NAME,S2201_C01_001E,S2201_C01_002E,S2201_C01_003E,S2201_C01_004E,S2201_C01_005E,S2201_C01_006E,S2201_C01_007E,S2201_C01_008E,S2201_C01_009E,S2201_C01_010E,S2201_C01_011E,S2201_C01_012E,S2201_C01_013E,S2201_C01_014E,S2201_C01_015E,S2201_C01_016E,S2201_C01_017E,S2201_C01_018E,S2201_C01_019E,S2201_C01_020E,S2201_C01_021E,S2201_C01_022E,S2201_C01_023E,S2201_C01_024E,S2201_C01_025E,S2201_C01_026E,S2201_C01_027E,S2201_C01_028E,S2201_C01_029E,S2201_C01_030E,S2201_C01_031E,S2201_C01_032E,S2201_C01_033E,S2201_C01_034E,S2201_C01_035E,S2201_C01_036E,S2201_C01_037E,S2201_C01_038E,S2201_C02_001E,S2201_C02_002E,S2201_C02_003E,S2201_C02_004E,S2201_C02_005E,S2201_C02_006E,S2201_C02_007E,S2201_C02_008E,S2201_C02_009E,S2201_C02_010E,S2201_C02_011E,S2201_C02_012E,S2201_C02_013E,S2201_C02_014E,S2201_C02_015E,S2201_C02_016E,S2201_C02_017E,S2201_C02_018E,S2201_C02_019E,S2201_C02_020E,S2201_C02_021E,S2201_C02_022E,S2201_C02_023E,S2201_C02_024E,S2201_C02_025E,S2201_C02_026E,S2201_C02_027E,S2201_C02_028E,S2201_C02_029E,S2201_C02_030E,S2201_C02_031E,S2201_C02_032E,S2201_C02_033E,S2201_C02_034E,S2201_C02_035E,S2201_C02_036E,S2201_C02_037E,S2201_C02_038E,S2201_C03_001E,S2201_C03_002E,S2201_C03_003E,S2201_C03_004E,S2201_C03_005E,S2201_C03_006E,S2201_C03_007E,S2201_C03_008E,S2201_C03_009E,S2201_C03_010E,S2201_C03_011E,S2201_C03_012E,S2201_C03_013E,S2201_C03_014E,S2201_C03_015E,S2201_C03_016E,S2201_C03_017E,S2201_C03_018E,S2201_C03_019E,S2201_C03_020E,S2201_C03_021E,S2201_C03_022E,S2201_C03_023E,S2201_C03_024E,S2201_C03_025E,S2201_C03_026E,S2201_C03_027E,S2201_C03_028E,S2201_C03_029E,S2201_C03_030E,S2201_C03_031E,S2201_C03_032E,S2201_C03_033E,S2201_C03_034E,S2201_C03_035E,S2201_C03_036E,S2201_C03_037E,S2201_C03_038E,S2201_C04_001E,S2201_C04_002E,S2201_C04_003E,S2201_C04_004E,S2201_C04_005E,S2201_C04_006E,S2201_C04_007E,S2201_C04_008E,S2201_C04_009E,S2201_C04_010E,S2201_C04_011E,S2201_C04_012E,S2201_C04_013E,S2201_C04_014E,S2201_C04_015E,S2201_C04_016E,S2201_C04_017E,S2201_C04_018E,S2201_C04_019E,S2201_C04_020E,S2201_C04_021E,S2201_C04_022E,S2201_C04_023E,S2201_C04_024E,S2201_C04_025E,S2201_C04_026E,S2201_C04_027E,S2201_C04_028E,S2201_C04_029E,S2201_C04_030E,S2201_C04_031E,S2201_C04_032E,S2201_C04_033E,S2201_C04_034E,S2201_C04_035E,S2201_C04_036E,S2201_C04_037E,S2201_C04_038E,S2201_C05_001E,S2201_C05_002E,S2201_C05_003E,S2201_C05_004E,S2201_C05_005E,S2201_C05_006E,S2201_C05_007E,S2201_C05_008E,S2201_C05_009E,S2201_C05_010E,S2201_C05_011E,S2201_C05_012E,S2201_C05_013E,S2201_C05_014E,S2201_C05_015E,S2201_C05_016E,S2201_C05_017E,S2201_C05_018E,S2201_C05_019E,S2201_C05_020E,S2201_C05_021E,S2201_C05_022E,S2201_C05_023E,S2201_C05_024E,S2201_C05_025E,S2201_C05_026E,S2201_C05_027E,S2201_C05_028E,S2201_C05_029E,S2201_C05_030E,S2201_C05_031E,S2201_C05_032E,S2201_C05_033E,S2201_C05_034E,S2201_C05_035E,S2201_C05_036E,S2201_C05_037E,S2201_C05_038E,S2201_C06_001E,S2201_C06_002E,S2201_C06_003E,S2201_C06_004E,S2201_C06_005E,S2201_C06_006E,S2201_C06_007E,S2201_C06_008E,S2201_C06_009E,S2201_C06_010E,S2201_C06_011E,S2201_C06_012E,S2201_C06_013E,S2201_C06_014E,S2201_C06_015E,S2201_C06_016E,S2201_C06_017E,S2201_C06_018E,S2201_C06_019E,S2201_C06_020E,S2201_C06_021E,S2201_C06_022E,S2201_C06_023E,S2201_C06_024E,S2201_C06_025E,S2201_C06_026E,S2201_C06_027E,S2201_C06_028E,S2201_C06_029E,S2201_C06_030E,S2201_C06_031E,S2201_C06_032E,S2201_C06_033E,S2201_C06_034E,S2201_C06_035E,S2201_C06_036E,S2201_C06_037E,S2201_C06_038E
1400000US42101000702,Census Tract 7.02; Philadelphia County; Pennsylvania,1493,366,1127,202,88,36,52,1203,22,22,0,0,0,0,1471,180,88,36,52,1203,113,1380,49,1444,708,13,17,547,0,68,140,106,708,79926,290,35,56,199,(X),24.5,75.5,13.5,5.9,2.4,3.5,80.6,1.5,1.5,0,0,0,0,98.5,12.1,5.9,2.4,3.5,80.6,7.6,92.4,3.3,96.7,47.4,0.9,1.1,36.6,0,4.6,9.4,7.1,47.4,(X),(X),12.1,19.3,68.6,75,58,17,0,22,13,9,53,0,0,0,0,0,0,75,0,22,13,9,53,11,64,20,55,51,13,0,11,0,0,0,0,51,-,22,0,22,0,5,77.3,22.7,0,29.3,17.3,12,70.7,0,0,0,0,0,0,100,0,29.3,17.3,12,70.7,14.7,85.3,26.7,73.3,68,17.3,0,14.7,0,0,0,0,68,(X),(X),0,100,0,1418,308,1110,202,66,23,43,1150,22,22,0,0,0,0,1396,180,66,23,43,1150,102,1316,29,1389,657,0,17,536,0,68,140,106,657,79706,268,35,34,199,95,21.7,78.3,14.2,4.7,1.6,3,81.1,1.6,1.6,0,0,0,0,98.4,12.7,4.7,1.6,3,81.1,7.2,92.8,2,98,46.3,0,1.2,37.8,0,4.8,9.9,7.5,46.3,(X),(X),13.1,12.7,74.3
1400000US42101000801,Census Tract 8.01; Philadelphia County; Pennsylvania,1001,156,845,385,48,19,29,568,74,65,4,0,4,5,927,320,44,19,25,563,63,938,68,933,765,0,0,86,0,0,150,35,738,126726,433,39,62,332,(X),15.6,84.4,38.5,4.8,1.9,2.9,56.7,7.4,6.5,0.4,0,0.4,0.5,92.6,32,4.4,1.9,2.5,56.2,6.3,93.7,6.8,93.2,76.4,0,0,8.6,0,0,15,3.5,73.7,(X),(X),9,14.3,76.7,17,0,17,0,0,0,0,17,0,0,0,0,0,0,17,0,0,0,0,17,0,17,0,17,17,0,0,0,0,0,0,0,17,-,0,0,0,0,1.7,0,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,100,0,100,100,0,0,0,0,0,0,0,100,(X),(X),-,-,-,984,156,828,385,48,19,29,551,74,65,4,0,4,5,910,320,44,19,25,546,63,921,68,916,748,0,0,86,0,0,150,35,721,130500,433,39,62,332,98.3,15.9,84.1,39.1,4.9,1.9,2.9,56,7.5,6.6,0.4,0,0.4,0.5,92.5,32.5,4.5,1.9,2.5,55.5,6.4,93.6,6.9,93.1,76,0,0,8.7,0,0,15.2,3.6,73.3,(X),(X),9,14.3,76.7
1400000US42101000803,Census Tract 8.03; Philadelphia County; Pennsylvania,2019,638,1381,430,28,12,16,1561,88,72,16,0,16,0,1931,358,12,12,0,1561,175,1844,186,1833,1581,47,0,266,0,64,61,140,1496,82112,458,151,123,184,(X),31.6,68.4,21.3,1.4,0.6,0.8,77.3,4.4,3.6,0.8,0,0.8,0,95.6,17.7,0.6,0.6,0,77.3,8.7,91.3,9.2,90.8,78.3,2.3,0,13.2,0,3.2,3,6.9,74.1,(X),(X),33,26.9,40.2,40,0,40,0,0,0,0,40,0,0,0,0,0,0,40,0,0,0,0,40,40,0,0,40,21,0,0,0,0,19,0,0,21,-,0,0,0,0,2,0,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,100,0,0,100,52.5,0,0,0,0,47.5,0,0,52.5,(X),(X),-,-,-,1979,638,1341,430,28,12,16,1521,88,72,16,0,16,0,1891,358,12,12,0,1521,135,1844,186,1793,1560,47,0,266,0,45,61,140,1475,83115,458,151,123,184,98,32.2,67.8,21.7,1.4,0.6,0.8,76.9,4.4,3.6,0.8,0,0.8,0,95.6,18.1,0.6,0.6,0,76.9,6.8,93.2,9.4,90.6,78.8,2.4,0,13.4,0,2.3,3.1,7.1,74.5,(X),(X),33,26.9,40.2
1400000US42101000805,Census Tract 8.05; Philadelphia County; Pennsylvania,1892,435,1457,420,0,0,0,1472,91,91,0,0,0,0,1801,329,0,0,0,1472,98,1794,276,1616,1293,43,0,375,0,30,151,94,1251,84773,420,0,76,344,(X),23,77,22.2,0,0,0,77.8,4.8,4.8,0,0,0,0,95.2,17.4,0,0,0,77.8,5.2,94.8,14.6,85.4,68.3,2.3,0,19.8,0,1.6,8,5,66.1,(X),(X),0,18.1,81.9,35,35,0,0,0,0,0,35,0,0,0,0,0,0,35,0,0,0,0,35,35,0,17,18,35,0,0,0,0,0,0,0,35,-,0,0,0,0,1.8,100,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,100,0,48.6,51.4,100,0,0,0,0,0,0,0,100,(X),(X),-,-,-,1857,400,1457,420,0,0,0,1437,91,91,0,0,0,0,1766,329,0,0,0,1437,63,1794,259,1598,1258,43,0,375,0,30,151,94,1216,88139,420,0,76,344,98.2,21.5,78.5,22.6,0,0,0,77.4,4.9,4.9,0,0,0,0,95.1,17.7,0,0,0,77.4,3.4,96.6,13.9,86.1,67.7,2.3,0,20.2,0,1.6,8.1,5.1,65.5,(X),(X),0,18.1,81.9
1400000US42101000806,Census Tract 8.06; Philadelphia County; Pennsylvania,1655,397,1258,294,63,16,47,1298,47,0,47,0,47,0,1608,294,16,16,0,1298,212,1443,186,1469,1245,62,0,248,0,10,90,106,1206,180504,357,16,80,261,(X),24,76,17.8,3.8,1,2.8,78.4,2.8,0,2.8,0,2.8,0,97.2,17.8,1,1,0,78.4,12.8,87.2,11.2,88.8,75.2,3.7,0,15,0,0.6,5.4,6.4,72.9,(X),(X),4.5,22.4,73.1,17,0,17,0,0,0,0,17,0,0,0,0,0,0,17,0,0,0,0,17,17,0,17,0,17,0,0,0,0,0,0,0,17,-,0,0,0,0,1,0,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,100,0,100,0,100,0,0,0,0,0,0,0,100,(X),(X),-,-,-,1638,397,1241,294,63,16,47,1281,47,0,47,0,47,0,1591,294,16,16,0,1281,195,1443,169,1469,1228,62,0,248,0,10,90,106,1189,180847,357,16,80,261,99,24.2,75.8,17.9,3.8,1,2.9,78.2,2.9,0,2.9,0,2.9,0,97.1,17.9,1,1,0,78.2,11.9,88.1,10.3,89.7,75,3.8,0,15.1,0,0.6,5.5,6.5,72.6,(X),(X),4.5,22.4,73.1
1400000US42101000901,Census Tract 9.01; Philadelphia County; Pennsylvania,1639,302,1337,164,86,10,76,1389,58,38,20,0,20,0,1581,126,66,10,56,1389,421,1218,229,1410,1043,349,0,174,0,36,37,80,999,44926,250,28,37,185,(X),18.4,81.6,10,5.2,0.6,4.6,84.7,3.5,2.3,1.2,0,1.2,0,96.5,7.7,4,0.6,3.4,84.7,25.7,74.3,14,86,63.6,21.3,0,10.6,0,2.2,2.3,4.9,61,(X),(X),11.2,14.8,74,80,28,52,0,9,0,9,71,9,0,9,0,9,0,71,0,0,0,0,71,52,28,37,43,69,11,0,0,0,0,0,0,69,13125,9,0,0,9,4.9,35,65,0,11.3,0,11.3,88.8,11.3,0,11.3,0,11.3,0,88.8,0,0,0,0,88.8,65,35,46.3,53.8,86.3,13.8,0,0,0,0,0,0,86.3,(X),(X),0,0,100,1559,274,1285,164,77,10,67,1318,49,38,11,0,11,0,1510,126,66,10,56,1318,369,1190,192,1367,974,338,0,174,0,36,37,80,930,49103,241,28,37,176,95.1,17.6,82.4,10.5,4.9,0.6,4.3,84.5,3.1,2.4,0.7,0,0.7,0,96.9,8.1,4.2,0.6,3.6,84.5,23.7,76.3,12.3,87.7,62.5,21.7,0,11.2,0,2.3,2.4,5.1,59.7,(X),(X),11.6,15.4,73
1400000US42101000902,Census Tract 9.02; Philadelphia County; Pennsylvania,1365,603,762,475,65,65,0,825,21,21,0,0,0,0,1344,454,65,65,0,825,229,1136,427,938,1005,47,0,252,0,37,24,56,1005,89063,540,134,93,313,(X),44.2,55.8,34.8,4.8,4.8,0,60.4,1.5,1.5,0,0,0,0,98.5,33.3,4.8,4.8,0,60.4,16.8,83.2,31.3,68.7,73.6,3.4,0,18.5,0,2.7,1.8,4.1,73.6,(X),(X),24.8,17.2,58,365,327,38,103,0,0,0,262,0,0,0,0,0,0,365,103,0,0,0,262,181,184,222,143,119,9,0,237,0,0,0,0,119,13703,103,103,0,0,26.7,89.6,10.4,28.2,0,0,0,71.8,0,0,0,0,0,0,100,28.2,0,0,0,71.8,49.6,50.4,60.8,39.2,32.6,2.5,0,64.9,0,0,0,0,32.6,(X),(X),100,0,0,1000,276,724,372,65,65,0,563,21,21,0,0,0,0,979,351,65,65,0,563,48,952,205,795,886,38,0,15,0,37,24,56,886,146786,437,31,93,313,73.3,27.6,72.4,37.2,6.5,6.5,0,56.3,2.1,2.1,0,0,0,0,97.9,35.1,6.5,6.5,0,56.3,4.8,95.2,20.5,79.5,88.6,3.8,0,1.5,0,3.7,2.4,5.6,88.6,(X),(X),7.1,21.3,71.6
1400000US42101001001,Census Tract 10.01; Philadelphia County; Pennsylvania,1641,959,682,532,31,0,31,1078,125,118,7,0,7,0,1516,414,24,0,24,1078,123,1518,225,1416,1545,18,0,37,0,8,33,8,1545,123935,563,179,136,248,(X),58.4,41.6,32.4,1.9,0,1.9,65.7,7.6,7.2,0.4,0,0.4,0,92.4,25.2,1.5,0,1.5,65.7,7.5,92.5,13.7,86.3,94.1,1.1,0,2.3,0,0.5,2,0.5,94.1,(X),(X),31.8,24.2,44,33,33,0,32,0,0,0,1,0,0,0,0,0,0,33,32,0,0,0,1,1,32,32,1,32,0,0,0,0,0,1,0,32,-,32,32,0,0,2,100,0,97,0,0,0,3,0,0,0,0,0,0,100,97,0,0,0,3,3,97,97,3,97,0,0,0,0,0,3,0,97,(X),(X),100,0,0,1608,926,682,500,31,0,31,1077,125,118,7,0,7,0,1483,382,24,0,24,1077,122,1486,193,1415,1513,18,0,37,0,8,32,8,1513,126250,531,147,136,248,98,57.6,42.4,31.1,1.9,0,1.9,67,7.8,7.3,0.4,0,0.4,0,92.2,23.8,1.5,0,1.5,67,7.6,92.4,12,88,94.1,1.1,0,2.3,0,0.5,2,0.5,94.1,(X),(X),27.7,25.6,46.7
1400000US42101001002,Census Tract 10.02; Philadelphia County; Pennsylvania,2211,1083,1128,680,45,0,45,1486,199,199,0,0,0,0,2012,481,45,0,45,1486,58,2153,318,1893,1855,3,0,320,0,0,33,56,1832,144922,725,167,161,397,(X),49,51,30.8,2,0,2,67.2,9,9,0,0,0,0,91,21.8,2,0,2,67.2,2.6,97.4,14.4,85.6,83.9,0.1,0,14.5,0,0,1.5,2.5,82.9,(X),(X),23,22.2,54.8,45,0,45,0,0,0,0,45,0,0,0,0,0,0,45,0,0,0,0,45,0,45,16,29,45,0,0,0,0,0,0,0,45,-,0,0,0,0,2,0,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,100,35.6,64.4,100,0,0,0,0,0,0,0,100,(X),(X),-,-,-,2166,1083,1083,680,45,0,45,1441,199,199,0,0,0,0,1967,481,45,0,45,1441,58,2108,302,1864,1810,3,0,320,0,0,33,56,1787,148986,725,167,161,397,98,50,50,31.4,2.1,0,2.1,66.5,9.2,9.2,0,0,0,0,90.8,22.2,2.1,0,2.1,66.5,2.7,97.3,13.9,86.1,83.6,0.1,0,14.8,0,0,1.5,2.6,82.5,(X),(X),23,22.2,54.8
1400000US42101001101,Census Tract 11.01; Philadelphia County; Pennsylvania,2525,448,2077,605,160,28,132,1760,206,89,117,0,117,0,2319,516,43,28,15,1760,465,2060,496,2029,1631,262,0,217,0,19,396,188,1516,58557,765,0,120,645,(X),17.7,82.3,24,6.3,1.1,5.2,69.7,8.2,3.5,4.6,0,4.6,0,91.8,20.4,1.7,1.1,0.6,69.7,18.4,81.6,19.6,80.4,64.6,10.4,0,8.6,0,0.8,15.7,7.4,60,(X),(X),0,15.7,84.3,334,131,203,0,33,0,33,301,33,0,33,0,33,0,301,0,0,0,0,301,182,152,210,124,230,104,0,0,0,0,0,16,214,-,33,0,0,33,13.2,39.2,60.8,0,9.9,0,9.9,90.1,9.9,0,9.9,0,9.9,0,90.1,0,0,0,0,90.1,54.5,45.5,62.9,37.1,68.9,31.1,0,0,0,0,0,4.8,64.1,(X),(X),0,0,100,2191,317,1874,605,127,28,99,1459,173,89,84,0,84,0,2018,516,43,28,15,1459,283,1908,286,1905,1401,158,0,217,0,19,396,172,1302,70840,732,0,120,612,86.8,14.5,85.5,27.6,5.8,1.3,4.5,66.6,7.9,4.1,3.8,0,3.8,0,92.1,23.6,2,1.3,0.7,66.6,12.9,87.1,13.1,86.9,63.9,7.2,0,9.9,0,0.9,18.1,7.9,59.4,(X),(X),0,16.4,83.6
1400000US42101001102,Census Tract 11.02; Philadelphia County; Pennsylvania,1521,340,1181,650,0,0,0,871,123,123,0,0,0,0,1398,527,0,0,0,871,101,1420,211,1310,1209,96,15,73,29,0,99,121,1146,107470,650,93,50,507,(X),22.4,77.6,42.7,0,0,0,57.3,8.1,8.1,0,0,0,0,91.9,34.6,0,0,0,57.3,6.6,93.4,13.9,86.1,79.5,6.3,1,4.8,1.9,0,6.5,8,75.3,(X),(X),14.3,7.7,78,13,13,0,0,0,0,0,13,0,0,0,0,0,0,13,0,0,0,0,13,13,0,13,0,0,0,0,0,0,0,13,13,0,-,0,0,0,0,0.9,100,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,100,0,100,0,0,0,0,0,0,0,100,100,0,(X),(X),-,-,-,1508,327,1181,650,0,0,0,858,123,123,0,0,0,0,1385,527,0,0,0,858,88,1420,198,1310,1209,96,15,73,29,0,86,108,1146,111250,650,93,50,507,99.1,21.7,78.3,43.1,0,0,0,56.9,8.2,8.2,0,0,0,0,91.8,34.9,0,0,0,56.9,5.8,94.2,13.1,86.9,80.2,6.4,1,4.8,1.9,0,5.7,7.2,76,(X),(X),14.3,7.7,78
1400000US42101001201,Census Tract 12.01; Philadelphia County; Pennsylvania,2126,404,1722,766,0,0,0,1360,412,412,0,0,0,0,1714,354,0,0,0,1360,189,1937,92,2034,1882,85,0,102,0,17,40,81,1832,116935,766,13,152,601,(X),19,81,36,0,0,0,64,19.4,19.4,0,0,0,0,80.6,16.7,0,0,0,64,8.9,91.1,4.3,95.7,88.5,4,0,4.8,0,0.8,1.9,3.8,86.2,(X),(X),1.7,19.8,78.5,13,0,13,13,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,13,13,0,0,0,0,0,0,0,13,-,13,0,0,13,0.6,0,100,100,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,0,0,0,0,0,0,0,100,(X),(X),0,0,100,2113,404,1709,753,0,0,0,1360,399,399,0,0,0,0,1714,354,0,0,0,1360,189,1924,92,2021,1869,85,0,102,0,17,40,81,1819,116411,753,13,152,588,99.4,19.1,80.9,35.6,0,0,0,64.4,18.9,18.9,0,0,0,0,81.1,16.8,0,0,0,64.4,8.9,91.1,4.4,95.6,88.5,4,0,4.8,0,0.8,1.9,3.8,86.1,(X),(X),1.7,20.2,78.1
1400000US42101001203,Census Tract 12.03; Philadelphia County; Pennsylvania,1213,244,969,299,37,0,37,877,136,111,25,0,25,0,1077,188,12,0,12,877,29,1184,89,1124,1066,34,0,82,0,12,19,81,997,105320,336,27,80,229,(X),20.1,79.9,24.6,3.1,0,3.1,72.3,11.2,9.2,2.1,0,2.1,0,88.8,15.5,1,0,1,72.3,2.4,97.6,7.3,92.7,87.9,2.8,0,6.8,0,1,1.6,6.7,82.2,(X),(X),8,23.8,68.2,12,0,12,0,12,0,12,0,0,0,0,0,0,0,12,0,12,0,12,0,0,12,12,0,0,0,0,0,0,12,0,12,0,-,12,0,12,0,1,0,100,0,100,0,100,0,0,0,0,0,0,0,100,0,100,0,100,0,0,100,100,0,0,0,0,0,0,100,0,100,0,(X),(X),0,100,0,1201,244,957,299,25,0,25,877,136,111,25,0,25,0,1065,188,0,0,0,877,29,1172,77,1124,1066,34,0,82,0,0,19,69,997,105669,324,27,68,229,99,20.3,79.7,24.9,2.1,0,2.1,73,11.3,9.2,2.1,0,2.1,0,88.7,15.7,0,0,0,73,2.4,97.6,6.4,93.6,88.8,2.8,0,6.8,0,0,1.6,5.7,83,(X),(X),8.3,21,70.7
1400000US42101001204,Census Tract 12.04; Philadelphia County; Pennsylvania,1919,368,1551,432,57,37,20,1430,185,163,22,22,0,0,1734,269,35,15,20,1430,332,1587,157,1762,1668,12,0,110,13,0,116,66,1618,88583,489,36,107,346,(X),19.2,80.8,22.5,3,1.9,1,74.5,9.6,8.5,1.1,1.1,0,0,90.4,14,1.8,0.8,1,74.5,17.3,82.7,8.2,91.8,86.9,0.6,0,5.7,0.7,0,6,3.4,84.3,(X),(X),7.4,21.9,70.8,58,0,58,17,0,0,0,41,17,17,0,0,0,0,41,0,0,0,0,41,58,0,22,36,58,0,0,0,0,0,0,0,58,"2,500-",17,0,17,0,3,0,100,29.3,0,0,0,70.7,29.3,29.3,0,0,0,0,70.7,0,0,0,0,70.7,100,0,37.9,62.1,100,0,0,0,0,0,0,0,100,(X),(X),0,100,0,1861,368,1493,415,57,37,20,1389,168,146,22,22,0,0,1693,269,35,15,20,1389,274,1587,135,1726,1610,12,0,110,13,0,116,66,1560,89550,472,36,90,346,97,19.8,80.2,22.3,3.1,2,1.1,74.6,9,7.8,1.2,1.2,0,0,91,14.5,1.9,0.8,1.1,74.6,14.7,85.3,7.3,92.7,86.5,0.6,0,5.9,0.7,0,6.2,3.5,83.8,(X),(X),7.6,19.1,73.3
1400000US42101001301,Census Tract 13.01; Philadelphia County; Pennsylvania,812,236,576,253,234,25,209,325,271,143,128,0,128,0,541,110,106,25,81,325,129,683,232,580,373,356,0,30,0,0,53,10,367,132344,487,81,69,337,(X),29.1,70.9,31.2,28.8,3.1,25.7,40,33.4,17.6,15.8,0,15.8,0,66.6,13.5,13.1,3.1,10,40,15.9,84.1,28.6,71.4,45.9,43.8,0,3.7,0,0,6.5,1.2,45.2,(X),(X),16.6,14.2,69.2,142,48,94,0,81,0,81,61,0,0,0,0,0,0,142,0,81,0,81,61,129,13,61,81,0,142,0,0,0,0,0,0,0,11667,81,81,0,0,17.5,33.8,66.2,0,57,0,57,43,0,0,0,0,0,0,100,0,57,0,57,43,90.8,9.2,43,57,0,100,0,0,0,0,0,0,0,(X),(X),100,0,0,670,188,482,253,153,25,128,264,271,143,128,0,128,0,399,110,25,25,0,264,0,670,171,499,373,214,0,30,0,0,53,10,367,186250,406,0,69,337,82.5,28.1,71.9,37.8,22.8,3.7,19.1,39.4,40.4,21.3,19.1,0,19.1,0,59.6,16.4,3.7,3.7,0,39.4,0,100,25.5,74.5,55.7,31.9,0,4.5,0,0,7.9,1.5,54.8,(X),(X),0,17,83
1400000US42101001302,Census Tract 13.02; Philadelphia County; Pennsylvania,1994,511,1483,779,106,0,106,1109,432,405,27,0,27,0,1562,374,79,0,79,1109,59,1935,193,1801,1506,282,0,166,0,20,20,99,1427,112892,885,67,156,662,(X),25.6,74.4,39.1,5.3,0,5.3,55.6,21.7,20.3,1.4,0,1.4,0,78.3,18.8,4,0,4,55.6,3,97,9.7,90.3,75.5,14.1,0,8.3,0,1,1,5,71.6,(X),(X),7.6,17.6,74.8,30,15,15,9,15,0,15,6,0,0,0,0,0,0,30,9,15,0,15,6,6,24,15,15,15,15,0,0,0,0,0,0,15,-,24,15,0,9,1.5,50,50,30,50,0,50,20,0,0,0,0,0,0,100,30,50,0,50,20,20,80,50,50,50,50,0,0,0,0,0,0,50,(X),(X),62.5,0,37.5,1964,496,1468,770,91,0,91,1103,432,405,27,0,27,0,1532,365,64,0,64,1103,53,1911,178,1786,1491,267,0,166,0,20,20,99,1412,113186,861,52,156,653,98.5,25.3,74.7,39.2,4.6,0,4.6,56.2,22,20.6,1.4,0,1.4,0,78,18.6,3.3,0,3.3,56.2,2.7,97.3,9.1,90.9,75.9,13.6,0,8.5,0,1,1,5,71.9,(X),(X),6,18.1,75.8
1400000US42101001400,Census Tract 14; Philadelphia County; Pennsylvania,2065,806,1259,646,25,5,20,1394,276,251,25,5,20,0,1789,395,0,0,0,1394,327,1738,325,1740,1393,450,0,24,0,42,156,79,1378,89775,671,9,91,571,(X),39,61,31.3,1.2,0.2,1,67.5,13.4,12.2,1.2,0.2,1,0,86.6,19.1,0,0,0,67.5,15.8,84.2,15.7,84.3,67.5,21.8,0,1.2,0,2,7.6,3.8,66.7,(X),(X),1.3,13.6,85.1,379,365,14,99,0,0,0,280,0,0,0,0,0,0,379,99,0,0,0,280,143,236,170,209,45,271,0,0,0,0,63,0,45,-,99,0,0,99,18.4,96.3,3.7,26.1,0,0,0,73.9,0,0,0,0,0,0,100,26.1,0,0,0,73.9,37.7,62.3,44.9,55.1,11.9,71.5,0,0,0,0,16.6,0,11.9,(X),(X),0,0,100,1686,441,1245,547,25,5,20,1114,276,251,25,5,20,0,1410,296,0,0,0,1114,184,1502,155,1531,1348,179,0,24,0,42,93,79,1333,100724,572,9,91,472,81.6,26.2,73.8,32.4,1.5,0.3,1.2,66.1,16.4,14.9,1.5,0.3,1.2,0,83.6,17.6,0,0,0,66.1,10.9,89.1,9.2,90.8,80,10.6,0,1.4,0,2.5,5.5,4.7,79.1,(X),(X),1.6,15.9,82.5
1400000US42101001500,Census Tract 15; Philadelphia County; Pennsylvania,1507,351,1156,543,104,9,95,860,259,195,64,0,64,0,1248,348,40,9,31,860,152,1355,193,1314,1142,140,0,157,0,0,68,30,1131,110859,647,25,186,436,(X),23.3,76.7,36,6.9,0.6,6.3,57.1,17.2,12.9,4.2,0,4.2,0,82.8,23.1,2.7,0.6,2.1,57.1,10.1,89.9,12.8,87.2,75.8,9.3,0,10.4,0,0,4.5,2,75,(X),(X),3.9,28.7,67.4,58,12,46,0,29,0,29,29,29,0,29,0,29,0,29,0,0,0,0,29,37,21,20,38,46,12,0,0,0,0,0,0,46,-,29,8,21,0,3.8,20.7,79.3,0,50,0,50,50,50,0,50,0,50,0,50,0,0,0,0,50,63.8,36.2,34.5,65.5,79.3,20.7,0,0,0,0,0,0,79.3,(X),(X),27.6,72.4,0,1449,339,1110,543,75,9,66,831,230,195,35,0,35,0,1219,348,40,9,31,831,115,1334,173,1276,1096,128,0,157,0,0,68,30,1085,112109,618,17,165,436,96.2,23.4,76.6,37.5,5.2,0.6,4.6,57.3,15.9,13.5,2.4,0,2.4,0,84.1,24,2.8,0.6,2.1,57.3,7.9,92.1,11.9,88.1,75.6,8.8,0,10.8,0,0,4.7,2.1,74.9,(X),(X),2.8,26.7,70.6
